Id,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp
1151,1,1,37,1,0
1152,1,0,40,1,0
1153,0,0,26,0,0
1154,1,1,35,1,0
1155,1,1,37,1,0
1156,1,1,38,0,0
1157,1,1,41,1,1
1158,1,0,41,1,1
1159,1,0,35,0,0
1160,1,1,38,1,0
1161,0,0,31,1,0
1162,1,0,41,1,1
1163,1,0,41,1,1
1164,1,1,36,1,0
1165,0,0,23,0,0
1166,1,0,35,1,0
1167,1,1,37,1,0
1168,1,0,41,1,0
1169,1,0,32,1,1
1170,1,1,38,1,0
1171,1,1,39,1,0
1172,1,1,34,1,0
1173,1,1,36,1,0
1174,1,0,32,0,1
1175,1,0,33,0,0
1176,1,0,19,0,0
1177,0,0,27,0,0
1178,1,1,32,0,0
1179,1,1,36,1,0
1180,1,1,38,1,0
1181,0,0,26,1,1
1182,0,0,29,0,0
1183,1,1,37,1,0
1184,1,0,34,0,0
1185,0,0,22,0,0
1186,1,1,32,1,0
1187,1,1,39,1,1
1188,1,0,29,0,0
1189,1,1,27,0,0
1190,1,0,37,0,0
1191,1,0,31,0,0
1192,1,1,34,1,0
1193,1,0,31,1,0
1194,1,0,31,0,0
1195,1,1,36,1,0
1196,1,1,37,1,0
1197,0,1,30,0,1
1198,1,0,42,1,0
1199,1,0,33,1,0
1200,1,1,39,1,0
1201,1,0,40,1,0
1202,0,0,21,1,0
1203,1,0,33,1,0
1204,1,1,34,1,0
1205,1,1,39,0,0
1206,1,1,37,1,0
1207,1,1,27,1,0
1208,0,0,17,1,0
1209,0,0,30,0,0
1210,1,0,31,0,0
1211,1,0,34,1,0
1212,1,0,31,0,1
1213,1,1,37,1,0
1214,1,0,29,1,0
1215,0,0,22,0,1
1216,1,1,34,0,0
1217,0,0,9,1,0
1218,1,1,37,1,0
1219,1,1,35,0,1
1220,0,0,24,0,1
1221,1,1,36,1,0
1222,1,1,35,0,0
1223,1,1,36,1,0
1224,1,1,38,1,0
1225,1,1,37,1,0
1226,1,1,37,1,0
1227,1,0,21,0,0
1228,1,1,39,1,0
1229,1,1,39,1,0
1230,1,0,27,0,1
1231,1,1,37,1,1
1232,1,1,37,1,1
1233,1,0,42,1,0
1234,1,1,34,0,0
1235,1,1,38,1,0
1236,1,1,34,0,0
1237,1,1,37,1,0
1238,1,1,37,1,0
1239,1,1,37,1,0
1240,0,0,27,0,0
1241,1,0,40,1,0
1242,1,0,40,1,0
1243,1,0,33,1,0
1244,0,0,29,1,0
1245,1,1,36,1,0
1246,1,1,37,0,0
1247,1,0,26,0,0
1248,1,1,38,1,0
1249,1,1,36,1,0
1250,1,0,30,1,0
1251,0,0,29,0,0
1252,1,1,35,1,0
1253,0,0,22,0,1
1254,1,1,36,1,0
1255,1,1,37,1,0
1256,1,1,36,1,0
1257,1,1,36,1,0
1258,1,1,39,1,0
1259,1,0,32,1,1
1260,1,1,38,0,0
1261,1,0,35,1,0
1262,1,1,38,1,0
1263,1,1,33,1,1
1264,1,1,39,0,0
1265,1,1,30,0,1
1266,1,0,28,0,0
1267,1,0,40,0,0
1268,0,0,30,1,0
1269,1,0,31,1,1
1270,1,1,34,1,0
1271,1,1,34,0,1
1272,1,1,39,1,1
1273,1,1,31,1,0
1274,1,0,21,0,1
1275,1,0,25,1,1
1276,1,0,41,1,0
1277,1,1,38,0,0
1278,1,1,37,0,0
1279,1,0,32,1,0
1280,0,0,12,1,1
1281,1,1,37,0,1
1282,1,0,39,1,0
1283,1,0,25,0,0
1284,1,1,36,1,0
1285,1,1,39,1,0
1286,0,0,27,0,1
1287,1,1,39,1,0
1288,1,0,33,1,0
1289,1,1,36,1,0
1290,1,0,40,1,0
1291,1,1,36,1,1
1292,1,1,36,1,0
1293,0,0,21,0,1
1294,0,0,29,0,0
1295,1,1,36,1,0
1296,1,0,22,1,0
1297,1,0,35,1,0
1298,0,0,29,0,0
1299,1,1,34,1,1
1300,1,1,38,1,0
1301,1,1,37,0,1
1302,1,1,35,1,0
1303,1,0,28,0,0
1304,1,1,35,0,1
1305,0,0,26,0,0
1306,1,1,37,1,0
1307,0,0,28,0,0
1308,1,1,37,1,0
1309,1,0,32,1,0
1310,0,0,10,0,0
1311,1,1,37,0,0
1312,1,1,39,0,0
1313,1,1,33,1,0
1314,1,1,36,1,0
1315,1,0,34,0,0
1316,1,1,35,0,0
1317,1,1,35,0,0
1318,1,0,42,1,0
1319,1,1,37,0,0
1320,1,1,34,1,0
1321,0,0,21,0,0
1322,1,1,37,1,0
1323,1,1,34,0,0
1324,1,1,36,1,0
1325,1,0,41,1,0
1326,1,1,33,0,0
1327,1,1,35,1,0
1328,1,1,39,1,0
1329,1,0,29,0,0
1330,1,1,36,1,0
1331,1,1,35,0,0
1332,1,0,33,0,0
1333,1,1,38,1,0
1334,1,1,37,1,0
1335,1,1,38,1,0
1336,1,1,37,1,0
1337,0,1,27,0,0
1338,1,1,35,0,0
1339,1,0,25,0,0
1340,1,1,38,1,0
1341,1,1,37,1,0
1342,1,1,37,1,1
1343,1,0,19,1,0
1344,1,0,40,0,0
1345,1,0,26,0,0
1346,1,1,36,0,0
1347,1,1,33,1,0
1348,1,0,40,1,0
1349,1,0,36,1,0
1350,0,0,26,1,1
1351,0,1,28,0,0
1352,1,1,35,1,0
1353,1,1,38,0,0
1354,1,1,37,0,0
1355,1,0,24,0,1
1356,1,0,25,0,0
1357,1,1,35,0,0
1358,1,1,38,0,0
1359,1,0,41,0,0
1360,1,1,37,1,0
1361,1,1,35,0,0
1362,1,0,34,1,0
1363,0,0,30,1,1
1364,1,0,40,1,0
1365,1,1,37,1,1
1366,1,0,32,0,0
1367,1,0,41,1,0
1368,0,0,27,0,0
1369,0,0,26,0,0
1370,1,1,35,1,0
1371,1,0,30,1,0
1372,1,1,33,1,0
1373,1,0,41,0,1
1374,1,0,29,1,0
1375,1,1,39,0,0
1376,1,0,33,1,1
1377,1,0,32,0,0
1378,1,1,37,1,1
1379,1,1,35,0,1
1380,1,1,39,1,0
1381,1,0,19,1,1
1382,1,1,39,0,0
1383,1,1,36,0,0
1384,1,0,33,1,0
1385,1,0,40,0,0
1386,1,0,39,1,0
1387,1,1,39,1,0
1388,0,0,28,1,1
1389,1,0,33,1,0
1390,1,1,36,1,0
1391,1,1,39,1,0
1392,1,1,36,0,1
1393,1,1,38,1,0
1394,0,0,30,0,0
1395,0,0,26,0,0
1396,1,1,24,0,0
1397,1,0,27,0,1
1398,1,1,35,0,0
1399,1,0,40,1,1
1400,1,1,39,1,0
1401,1,0,31,0,1
1402,1,0,29,1,0
1403,1,0,27,0,0
1404,1,1,32,1,0
1405,1,1,37,1,0
1406,0,0,30,1,0
1407,1,1,37,1,0
1408,1,1,30,1,1
1409,0,0,16,1,0
1410,1,0,35,0,1
1411,1,1,32,1,0
1412,1,1,38,1,0
1413,0,1,26,1,0
1414,0,0,21,1,0
1415,1,1,37,1,0
1416,0,0,23,0,0
1417,1,1,36,1,0
1418,1,0,42,1,0
1419,1,0,41,0,0
1420,0,0,31,1,0
1421,1,1,37,1,0
1422,1,1,34,0,0
1423,1,0,40,0,1
1424,1,1,39,1,1
1425,1,1,38,1,0
1426,1,1,37,0,0
1427,1,0,42,0,0
1428,1,0,32,0,0
1429,1,1,38,0,0
1430,1,0,25,1,0
1431,1,0,41,1,0
1432,1,1,39,1,0
1433,1,1,38,1,0
1434,1,1,39,1,0
1435,1,0,40,1,0
1437,1,0,26,0,0
1438,1,1,39,1,0
1439,1,1,36,1,0
1440,1,1,37,1,0
1441,1,1,38,1,0
1442,1,1,37,1,1
1443,1,1,35,1,0
1444,1,1,37,1,0
1445,1,0,26,1,0
1446,1,1,37,0,0
1447,0,0,29,0,1
1448,1,1,36,1,0
1449,1,0,27,1,0
1450,1,1,36,1,0
1451,1,0,34,0,0
1452,1,0,32,0,1
1453,1,0,32,1,0
1454,1,1,38,1,0
1455,1,1,39,1,0
1456,1,1,39,1,0
1457,1,1,32,0,1
1458,1,1,37,1,1
1459,1,0,39,1,0
1460,1,1,37,1,1
1461,1,1,38,1,0
1462,1,1,36,1,0
1463,1,1,38,1,0
1464,1,1,37,1,1
1465,1,1,35,1,0
1466,1,0,23,1,0
1467,1,0,34,1,0
1468,1,1,37,0,0
1469,1,0,41,1,1
1470,1,1,35,1,0
1471,1,0,32,1,0
1472,0,1,26,1,2
1473,1,1,35,1,0
1474,1,1,38,1,0
1475,1,1,37,0,1
1476,1,1,36,1,0
1477,1,1,36,0,0
1478,0,0,15,1,0
1479,1,1,39,1,0
1480,1,0,31,0,1
1481,1,0,36,1,0
1482,1,1,37,1,1
1483,0,0,13,1,1
1484,1,1,38,1,0
1485,1,0,40,1,1
1486,1,0,40,1,0
1487,1,1,35,1,0
1488,1,1,33,0,0
1489,1,1,33,0,0
1490,1,0,21,0,0
1491,1,1,37,1,0
1492,0,0,30,0,1
1493,1,0,28,0,0
1494,1,0,20,1,0
1495,1,1,38,0,0
1496,1,1,36,1,1
1497,1,1,37,1,0
1498,1,1,38,0,0
1499,1,1,38,1,0
1500,0,0,31,0,0
1501,1,1,35,1,0
1502,1,0,29,0,0
1503,1,1,37,1,0
1504,0,0,26,1,1
1505,1,1,39,0,0
1506,1,1,29,0,0
1507,1,0,30,1,0
1508,1,1,37,0,0
1509,1,0,30,1,1
1510,1,1,36,1,0
1511,1,1,39,1,0
1512,1,0,42,1,0
1513,1,1,37,1,0
1514,0,0,27,1,0
1515,1,1,37,1,0
1516,1,1,36,0,0
1517,1,0,25,0,0
1518,1,1,36,1,0
1519,1,1,38,1,0
1520,0,0,27,0,0
1521,1,1,37,1,0
1522,1,0,32,0,1
1523,0,0,31,1,0
1524,1,0,23,0,0
1525,1,1,39,1,0
1526,1,1,37,1,0
1527,0,1,27,0,0
1528,1,1,36,1,0
1529,1,0,33,0,0
1530,1,1,38,0,0
1531,1,1,35,1,0
1532,1,1,35,1,0
1533,1,1,38,0,1
1534,1,0,30,1,0
1535,1,0,39,0,0
1536,1,1,36,1,0
1537,1,0,26,1,1
1538,1,1,36,1,0
1539,1,0,33,0,1
1540,1,1,37,1,0
1541,1,0,29,1,0
1542,1,0,43,0,0
1543,1,0,33,0,0
1544,1,1,37,1,0
1545,0,1,27,0,0
1546,1,1,36,0,0
1547,1,1,38,1,0
1548,1,1,30,1,0
1549,1,1,38,1,0
1550,0,0,31,0,0
1551,1,0,41,1,0
1552,1,1,37,1,0
1553,1,0,43,0,0
1554,1,0,39,0,0
1555,1,1,34,1,0
1556,1,1,38,1,0
1557,1,1,35,1,0
1558,1,1,37,0,0
1559,1,0,40,0,0
1560,1,1,37,1,0
1561,1,0,31,1,0
1562,1,1,26,1,0
1563,1,1,29,1,0
1564,1,0,22,0,0
1565,1,1,38,1,0
1566,1,1,39,1,0
1567,0,0,26,0,1
1568,1,1,39,1,0
1569,0,0,30,1,1
1571,0,0,24,0,1
1572,0,0,28,0,0
1573,1,1,38,1,0
1574,1,1,34,0,0
1575,1,1,39,1,0
1576,1,1,33,1,0
1577,1,1,36,1,0
1578,0,0,20,1,0
1579,1,1,41,0,0
1580,1,0,41,1,0
1581,1,1,35,0,0
1582,1,0,31,0,0
1583,1,1,38,1,0
1584,1,0,42,0,0
1585,1,1,35,1,0
1586,1,1,37,1,1
1587,1,1,37,1,0
1588,0,0,23,1,0
1589,0,1,24,0,1
1590,1,0,40,1,1
1591,0,0,24,0,1
1592,1,0,21,0,0
1593,1,0,22,0,0
1594,1,1,39,1,0
1595,1,1,37,1,0
1596,1,1,38,1,0
1597,1,1,35,1,1
1598,0,0,30,0,1
1599,1,1,36,1,0
1600,1,1,33,1,0
1601,1,1,26,0,1
1602,1,0,32,0,1
1603,1,1,38,1,0
1604,1,0,39,0,0
1605,1,0,26,0,1
1606,1,1,38,1,0
1607,0,0,27,1,1
1608,0,0,22,0,0
1609,1,1,36,1,0
1610,1,1,38,1,0
1611,1,1,34,1,0
1612,1,1,37,1,0
1613,0,1,26,1,0
1614,1,1,35,0,0
1615,0,0,16,0,1
1616,1,1,35,1,0
1617,1,1,36,1,0
1618,0,0,31,0,0
1619,1,1,38,0,0
1620,1,0,41,1,0
1621,1,0,28,0,0
1622,1,1,34,0,0
1623,1,0,27,1,0
1624,1,0,41,1,1
1625,0,0,17,0,1
1626,1,1,34,1,0
1627,1,1,34,0,0
1628,1,0,43,1,0
1629,1,1,36,1,0
1630,1,0,35,0,1
1631,1,1,38,1,0
1632,1,1,36,1,0
1633,1,1,39,1,0
1634,1,1,36,0,0
1635,1,1,37,1,0
1636,1,1,39,1,0
1637,1,1,37,1,0
1638,1,0,31,0,0
1639,1,1,36,1,0
1640,1,0,26,0,0
1641,0,1,28,0,0
1642,1,0,19,1,0
1643,0,0,26,1,0
1644,1,1,35,0,0
1645,1,0,32,1,0
1646,1,1,33,0,1
1647,1,1,38,0,0
1648,1,1,37,1,0
1649,1,0,41,0,0
1650,1,0,29,1,0
1651,1,0,33,0,0
1652,1,0,34,1,0
1653,1,1,38,1,0
1654,1,0,41,1,0
1655,0,0,31,0,0
1656,1,1,35,1,0
1657,1,0,26,0,1
1658,1,1,38,1,0
1659,1,1,35,1,0
1660,1,1,39,1,0
1661,1,1,34,1,0
1662,1,0,29,0,0
1663,1,0,43,1,0
1664,1,1,36,0,0
1665,1,1,35,1,0
1666,1,1,35,0,1
1667,1,1,37,1,0
1668,1,0,39,1,0
1669,0,0,30,1,1
1670,1,1,38,1,0
1671,1,0,34,1,0
1672,0,0,31,1,0
1673,1,0,40,1,0
1674,0,0,21,0,1
1675,1,1,38,1,0
1676,1,1,37,0,0
1677,1,0,31,1,1
1678,1,1,39,1,0
1679,1,1,37,0,1
1680,1,1,36,1,0
1681,1,1,35,1,0
1682,1,1,34,0,0
1683,1,1,35,0,0
1684,0,0,29,1,0
1685,1,1,35,0,1
1686,1,0,33,1,0
1687,1,0,40,0,1
1688,0,0,25,1,0
1689,1,1,33,0,0
1690,1,1,38,1,0
1691,1,1,36,1,0
1692,1,0,32,1,1
1693,1,1,38,0,1
1694,0,0,12,0,0
1695,0,0,26,1,2
1696,1,0,29,1,0
1697,0,0,26,0,0
1698,0,0,25,0,0
1699,0,0,29,0,0
1700,1,1,34,1,0
1701,1,1,34,1,0
1702,1,0,26,1,0
1703,1,0,21,0,1
1704,1,1,37,0,0
1705,1,1,39,1,0
1706,1,1,38,1,0
1707,1,0,42,0,0
1708,0,0,26,0,0
1709,1,1,35,1,0
1710,1,1,36,0,0
1711,1,1,39,1,1
1712,1,1,36,1,1
1713,1,1,36,1,0
1714,1,1,36,1,0
1715,1,1,36,0,0
1716,1,1,32,1,1
1717,1,1,38,1,0
1718,1,1,37,1,0
1719,1,0,25,0,0
1720,1,0,39,1,1
1721,1,1,38,1,0
1722,1,0,33,0,0
1723,1,1,38,1,0
1724,1,1,34,0,0
1725,0,0,15,0,1
1726,1,1,38,1,0
1727,0,0,12,1,1
1728,1,1,39,1,0
1729,1,1,38,0,0
1730,1,0,39,1,1
1731,1,0,29,1,0
1732,1,1,35,1,0
1733,1,0,20,1,0
1734,0,0,23,1,0
1735,1,1,37,1,0
1736,1,1,38,1,0
1737,0,0,25,0,1
1738,1,0,22,0,0
1739,1,1,34,0,0
1740,0,0,28,0,0
1741,1,1,36,1,0
1742,1,0,32,0,1
1743,1,1,34,1,0
1744,1,1,30,1,1
1745,1,1,37,1,0
1746,1,1,38,1,0
1747,1,1,35,1,0
1748,1,1,38,1,1
1749,1,0,27,1,0
1750,1,1,38,1,0
1751,1,1,38,0,0
1752,0,0,28,0,0
1753,1,1,35,0,0
1754,1,1,36,1,0
1755,1,1,38,1,0
1756,1,1,37,1,0
1757,1,1,34,0,1
1758,0,0,31,1,1
1759,1,0,40,0,0
1760,1,1,36,1,0
1761,1,1,37,0,0
1762,1,0,29,0,1
1763,0,0,11,1,0
1764,1,1,34,1,1
1765,0,0,11,0,1
1766,0,0,30,0,0
1767,1,1,36,1,0
1768,1,0,31,0,1
1769,0,0,23,1,0
1770,0,0,31,0,1
1771,1,1,38,1,1
1772,1,1,35,1,1
1773,1,1,37,0,0
1774,1,0,32,1,0
1775,1,0,26,0,0
1776,1,1,37,0,0
1777,1,0,25,1,0
1778,1,0,26,0,0
1779,1,1,37,0,0
1780,0,0,8,1,0
1781,1,1,37,1,0
1782,1,1,39,1,0
1783,1,1,38,1,0
1784,1,0,39,1,1
1785,0,0,24,0,0
1786,1,1,30,1,0
1787,1,0,34,1,0
1788,1,1,35,1,0
1789,1,0,30,1,1
1790,1,1,31,0,1
1791,1,0,26,0,0
1792,1,1,34,1,0
1793,1,0,41,1,1
1794,0,0,25,1,0
1795,1,1,34,1,0
1796,1,1,39,1,0
1797,1,0,39,1,0
1798,1,1,36,0,0
1799,0,1,30,1,0
1800,1,1,38,1,0
1802,1,1,38,1,0
1803,1,1,39,0,0
1804,1,1,32,1,0
1805,1,0,33,0,1
1806,0,0,31,1,0
1807,1,1,34,0,1
1808,0,0,29,0,0
1809,0,0,31,0,0
1810,1,0,33,0,0
1811,1,1,36,1,0
1812,0,0,17,1,0
1813,1,0,21,1,0
1814,1,1,36,1,0
1815,1,1,34,0,0
1816,1,0,32,0,0
1817,1,1,35,1,0
1818,1,0,31,1,0
1819,1,1,38,1,1
1820,1,1,35,0,0
1821,0,0,20,0,1
1822,0,0,28,1,0
1823,0,0,31,1,1
1824,0,0,26,0,0
1825,1,0,26,1,0
1826,1,1,35,1,0
1827,1,1,37,1,0
1828,1,0,32,1,0
1829,1,1,38,0,0
1830,1,1,34,1,0
1831,1,0,23,1,0
1832,1,1,38,1,0
1833,1,1,37,1,0
1834,1,1,36,1,0
1835,1,1,37,1,0
1836,1,1,35,1,0
1837,1,0,30,0,0
1838,1,1,36,1,0
1839,1,1,39,1,0
1840,1,0,21,0,0
1841,1,0,43,1,0
1842,1,1,35,1,0
1843,1,0,24,1,0
1844,1,0,18,1,0
1845,1,1,35,0,0
1846,1,1,35,0,0
1847,1,1,36,1,0
1848,1,0,41,1,0
1849,0,0,26,0,0
1850,1,0,30,1,0
1851,1,0,25,0,1
1852,1,1,39,1,0
1853,1,1,36,1,0
1854,1,1,37,1,0
1855,1,1,33,1,0
1856,1,1,38,1,0
1857,1,0,29,1,0
1858,1,0,27,0,0
1859,1,0,23,0,1
1860,1,1,39,1,0
1861,1,0,30,0,1
1862,1,1,38,1,0
1863,1,0,32,1,0
1864,1,0,32,0,0
1865,1,1,35,1,0
1866,1,1,36,1,0
1867,1,1,34,1,0
1868,1,1,38,1,0
1869,1,0,43,0,0
1870,1,1,38,1,0
1871,1,0,32,0,0
1872,1,0,25,0,0
1873,0,0,20,0,1
1874,1,0,30,1,0
1875,0,0,21,0,0
1876,1,0,33,1,0
1877,1,1,34,1,0
1878,0,1,30,1,0
1879,1,1,38,0,0
1880,1,0,23,0,0
1881,1,1,38,1,0
1882,1,0,22,0,1
1883,1,1,35,1,0
1884,1,1,37,1,0
1885,1,0,41,1,0
1886,1,0,24,0,0
1887,1,0,28,1,0
1888,1,1,36,0,0
1889,1,0,39,1,0
1890,1,1,34,1,0
1891,1,0,30,0,0
1892,1,1,38,0,0
1893,0,1,31,0,0
1894,1,1,36,1,0
1895,1,1,39,1,0
1896,1,1,35,0,0
1897,1,1,36,1,0
1898,1,1,38,1,0
1899,0,0,31,1,0
1900,1,1,38,1,0
1901,0,0,22,1,0
1902,1,1,39,1,0
1903,1,0,25,1,0
1904,1,1,38,1,0
1905,0,0,24,1,0
1906,1,0,33,1,0
1907,1,0,27,0,1
1908,1,1,34,0,0
1909,0,0,21,0,1
1910,0,0,16,1,0
1911,1,0,34,1,0
1912,0,0,25,0,0
1913,1,1,37,1,0
1914,1,1,38,0,0
1915,1,1,34,0,0
1916,1,1,34,1,0
1917,0,0,30,1,0
1918,0,0,31,0,0
1919,1,1,37,0,0
1920,1,1,36,0,0
1921,0,0,31,1,0
1922,1,1,37,0,0
1923,1,0,32,1,0
1924,1,1,24,0,1
1925,1,1,35,0,0
1926,1,1,38,1,0
1927,0,0,27,0,0
1928,1,1,36,1,0
1929,1,0,31,1,0
1930,1,1,36,1,0
1931,1,1,39,1,0
1932,1,0,31,1,0
1933,1,1,35,1,1
1934,1,1,36,1,0
1935,1,0,32,1,0
1936,1,1,39,1,0
1937,1,1,28,0,0
1938,1,1,39,1,0
1939,1,1,37,1,0
1940,1,0,27,1,0
1941,1,1,36,1,0
1942,1,1,37,1,0
1943,1,0,31,1,0
1944,1,1,36,0,0
1945,1,1,33,1,0
1946,1,1,35,1,1
1947,0,0,17,1,1
1948,0,0,23,0,0
1949,1,1,36,1,0
1950,1,0,39,1,0
1951,0,0,30,1,1
1952,1,1,38,1,1
1953,0,0,29,0,0
1954,0,0,26,0,0
1955,1,0,25,0,1
1956,1,0,30,1,0
1957,1,0,33,1,0
1958,1,0,41,0,0
1959,1,1,38,1,0
1960,1,0,22,0,0
1961,1,1,35,0,0
1962,0,0,30,1,0
1963,1,1,35,1,0
1964,1,1,38,1,0
1965,1,1,38,1,0
1966,1,1,36,1,0
1967,1,1,35,0,0
1968,1,1,37,1,0
1969,0,0,25,0,0
1970,1,1,36,1,0
1971,1,0,33,0,0
1972,0,0,29,0,0
1973,0,0,30,0,0
1974,1,0,34,0,0
1975,1,0,26,0,0
1976,0,0,23,0,0
1977,1,1,39,1,0
1978,0,1,31,1,0
1979,0,1,31,1,0
1980,1,1,35,1,0
1981,1,1,35,0,0
1982,0,0,30,0,1
1983,1,1,35,1,0
1984,1,1,38,1,0
1985,0,0,28,1,0
1986,0,0,4,1,0
1987,1,0,33,0,0
1988,0,0,29,0,0
1989,0,0,20,0,1
1990,1,0,40,1,0
1991,0,0,29,1,0
1992,1,1,37,1,0
1993,1,1,38,0,0
1994,1,1,36,1,1
1995,1,1,38,1,0
1996,1,1,33,1,0
1997,0,0,27,1,1
1998,1,0,40,0,0
1999,0,0,29,0,0
2000,1,1,37,1,0
2001,1,0,25,0,1
2002,1,1,36,0,0
2003,1,1,39,1,0
2004,1,1,38,1,0
2005,0,0,26,1,1
2006,1,0,40,1,0
2007,1,0,41,0,1
2008,1,1,36,0,0
2009,0,0,28,0,1
2010,1,1,37,0,0
2011,1,0,39,1,0
2012,1,1,38,1,0
2013,1,1,38,1,1
2014,1,1,35,1,0
2015,1,1,39,1,0
2016,1,0,34,0,0
2017,1,0,28,0,0
2018,1,1,35,1,0
2019,0,0,18,0,1
2020,1,1,37,0,0
2021,0,0,30,1,1
2022,1,1,38,1,0
2023,1,0,34,0,1
2024,0,0,22,1,1
2025,1,0,40,1,0
2026,1,1,38,1,0
2027,1,1,38,1,1
2028,1,1,38,1,0
2029,1,1,37,1,0
2030,1,1,37,1,0
2031,1,0,28,0,0
2032,1,1,37,1,0
2033,1,1,35,1,0
2034,1,0,25,1,0
2035,1,1,36,1,0
2036,1,0,33,0,0
2037,1,0,23,0,0
2038,1,0,34,1,0
2039,1,1,39,1,0
2040,1,1,36,1,0
2041,1,0,34,1,0
2042,1,1,36,1,0
2043,1,1,39,1,0
2044,1,1,27,0,1
2045,1,1,36,0,1
2046,0,0,26,1,0
2047,0,0,26,1,1
2048,1,1,38,0,0
2049,1,1,34,1,0
2050,1,1,38,1,0
2051,1,1,38,1,0
2052,1,0,32,1,0
2053,1,1,38,1,0
2054,0,0,16,0,1
2055,0,0,31,1,0
2056,1,1,37,0,0
2057,1,0,29,0,0
2058,1,1,27,1,0
2059,1,1,26,0,0
2060,1,0,34,0,0
2061,1,1,38,0,0
2062,1,1,38,1,0
2063,1,0,40,1,0
2064,1,0,33,1,0
2065,0,0,31,0,0
2066,1,0,39,1,0
2067,1,1,36,0,1
2068,0,0,24,0,1
2069,1,1,30,0,0
2070,1,1,36,1,0
2071,1,1,38,1,0
2072,0,1,28,0,0
2073,1,1,38,1,0
2074,1,0,35,0,0
2075,0,0,21,1,0
2076,1,1,35,1,0
2077,1,1,33,0,0
2078,1,1,37,1,0
2079,1,1,31,0,0
2080,1,1,37,1,0
2081,1,0,31,1,0
2082,1,1,39,1,0
2083,1,1,32,1,1
2084,0,0,29,1,1
2085,0,0,24,1,0
2086,1,1,35,1,0
2087,1,1,35,0,0
2088,1,1,38,1,0
2089,1,1,37,0,1
2090,1,1,38,1,0
2091,1,1,38,1,0
2092,1,0,18,1,0
2093,1,0,33,1,0
2094,1,1,37,1,0
2095,0,0,26,1,0
2096,1,1,37,1,0
2097,1,1,34,0,0
2098,1,1,39,1,0
2099,0,0,23,1,1
2100,1,0,33,1,0
2101,1,0,29,1,1
2102,1,1,36,1,0
2103,0,1,27,0,0
2104,1,0,26,0,0
2105,1,0,24,0,0
2106,1,1,26,1,0
2107,1,1,38,1,0
2108,1,0,30,0,0
2109,1,1,34,0,0
2110,1,1,36,1,0
2111,1,1,29,0,1
2112,1,1,39,1,0
2113,1,1,36,0,0
2114,1,1,39,1,0
2115,1,1,35,1,0
2116,1,1,36,0,0
2117,1,0,33,1,0
2118,1,1,39,1,0
2119,1,1,34,0,0
2120,1,1,37,1,0
2121,1,1,37,1,0
2122,1,1,37,1,0
2123,1,1,37,1,0
2124,1,1,37,0,0
2125,1,0,43,1,0
2126,0,1,28,1,0
2127,1,0,40,0,0
2128,1,1,36,0,0
2129,0,0,26,0,0
2130,1,1,37,1,0
2131,1,1,34,0,1
2132,1,0,39,1,0
2133,1,0,20,0,0
2134,1,0,26,0,0
2135,1,0,33,1,1
2136,0,0,29,0,0
2137,1,1,38,1,0
2138,1,0,18,1,0
2139,1,1,39,0,0
2140,0,0,28,0,1
2141,1,1,36,0,0
2142,0,0,27,0,0
2143,1,1,32,1,0
2144,1,1,35,0,0
2145,1,1,35,1,0
2146,1,1,36,1,1
2147,1,1,36,0,0
2148,1,0,32,0,1
2149,1,1,36,1,0
2150,0,0,11,0,0
2151,1,1,35,1,0
2152,1,0,22,1,0
2153,1,0,40,1,0
2154,0,1,28,0,0
2155,1,1,39,1,0
2156,1,1,36,0,0
2157,1,0,25,1,1
2158,0,1,29,1,1
2159,1,1,34,0,0
2160,1,0,30,0,0
2161,1,1,37,1,1
2162,1,1,35,0,0
2163,1,0,24,1,1
2164,1,1,37,1,0
2165,0,0,25,1,1
2166,1,1,38,1,0
2167,1,1,37,1,0
2168,1,0,34,1,0
2169,1,1,36,1,0
2170,1,1,38,1,1
2171,1,0,32,1,0
2172,1,1,35,1,1
2173,1,1,35,1,1
2174,1,1,38,1,0
2175,1,1,38,1,0
2176,1,1,35,1,0
2177,1,1,38,1,0
2178,1,0,39,1,0
2179,1,0,33,0,0
2180,1,1,39,1,0
2181,1,1,36,0,0
2182,1,1,39,0,0
2183,1,1,39,1,0
2184,1,1,37,1,1
2185,1,0,25,1,0
2186,1,1,37,1,0
2187,1,1,34,0,1
2188,1,1,38,0,0
2189,1,0,24,1,0
2190,1,1,36,1,0
2191,1,1,34,0,1
2192,0,0,26,0,0
2193,1,1,36,1,0
2194,0,0,23,0,1
2195,1,0,30,0,0
2196,1,1,36,0,0
2197,1,1,38,1,0
2198,0,0,20,0,0
2199,1,0,33,0,0
2200,1,1,35,1,0
2201,1,1,38,0,0
2202,1,0,40,1,0
2203,1,0,18,0,0
2204,1,1,37,1,0
2205,1,1,37,1,1
2206,0,0,19,1,0
2207,1,0,32,0,1
2209,1,0,40,1,0
2210,1,0,33,1,1
2211,1,1,38,1,2
2212,1,1,39,1,0
2213,1,0,39,1,0
2214,1,1,35,1,1
2215,0,0,12,1,0
2216,1,1,34,1,0
2217,1,1,34,1,0
2218,1,0,32,0,0
2219,1,1,39,1,0
2220,1,0,41,0,0
2221,1,1,37,1,1
2222,1,1,38,1,0
2223,0,1,28,1,0
2224,1,1,38,0,0
2225,1,1,38,0,0
2226,1,0,27,1,0
2227,1,1,36,1,0
2228,1,1,29,1,0
