Id,Name,Bank,BankState
1665,0,3,24
1666,0,1,9
1667,0,3,51
1668,0,3,24
1669,0,0,47
1670,0,2,34
1671,0,3,51
1672,0,0,1
1673,0,0,8
1674,0,3,34
1675,0,3,45
1676,0,2,13
1677,0,0,51
1678,0,0,22
1679,0,3,52
1680,0,2,52
1681,0,3,51
1682,0,3,48
1683,0,3,24
1684,0,3,45
1685,0,2,11
1686,1,2,38
1687,1,0,36
1688,0,1,38
1689,0,3,16
1690,0,3,51
1691,0,3,52
1692,0,0,41
1693,0,0,38
1694,0,0,19
1695,0,2,11
1696,0,1,13
1697,0,3,45
1698,0,1,47
1699,0,3,50
1700,0,3,20
1701,0,0,31
1702,0,0,9
1703,0,0,36
1704,0,3,51
1705,0,3,45
1706,0,3,51
1707,0,3,45
1708,0,2,1
1709,0,1,50
1710,0,3,14
1711,0,2,34
1712,0,3,16
1713,0,3,14
1714,0,1,9
1715,0,3,51
1716,0,2,24
1717,0,3,14
1718,0,3,51
1719,0,3,22
1720,0,0,11
1721,0,1,7
1722,0,1,47
1723,0,3,45
1724,0,0,22
1725,0,1,9
1726,0,1,14
1727,0,2,45
1728,0,3,24
1729,0,3,14
1730,0,0,9
1731,0,0,41
1732,0,1,13
1733,0,3,38
1734,0,0,23
1735,0,3,52
1736,0,3,51
1737,0,0,45
1738,0,1,46
1739,0,1,43
1740,0,2,31
1741,0,3,34
1742,0,2,52
1743,0,2,22
1744,0,2,51
1745,0,2,24
1746,0,3,45
1747,0,3,14
1748,0,3,51
1749,0,0,48
1750,0,3,14
1751,0,3,13
1752,0,0,19
1753,0,3,16
1754,0,3,16
1755,0,3,27
1756,0,3,51
1757,0,3,52
1758,0,1,42
1759,0,3,34
1760,0,3,13
1761,0,3,51
1762,0,3,22
1763,0,0,44
1764,0,2,38
1765,0,3,1
1766,0,3,45
1767,0,3,13
1768,0,2,45
1769,0,2,17
1770,0,1,39
1771,0,3,34
1772,0,1,22
1773,0,2,52
1774,1,1,49
1775,0,0,52
1776,0,3,45
1777,0,3,30
1778,0,3,24
1779,0,1,43
1780,0,2,31
1781,0,3,14
1782,0,3,13
1783,0,3,52
1784,0,1,42
1785,0,0,36
1786,0,3,45
1787,0,3,20
1788,0,3,24
1789,0,1,38
1790,0,0,11
1791,0,0,9
1792,0,1,23
1793,0,1,49
1794,0,3,27
1795,0,1,7
1796,0,3,45
1797,0,0,38
1798,0,1,33
1799,0,1,13
1800,0,3,27
1801,0,3,34
1802,0,0,7
1803,0,3,27
1804,0,3,16
1805,0,1,24
1806,0,1,35
1807,0,1,38
1808,0,2,38
1809,0,0,41
1810,0,2,52
1811,0,3,24
1812,0,2,50
1813,0,3,51
1814,0,3,34
1815,0,1,38
1816,0,0,24
1817,0,3,13
1818,0,3,16
1819,0,0,22
1820,0,3,51
1821,0,0,24
1822,0,1,16
1823,0,2,52
1824,0,0,47
1825,0,2,27
1826,0,3,24
1827,0,3,45
1828,1,3,24
1829,0,3,45
1830,0,3,14
1831,0,0,8
1832,0,3,45
1833,0,3,51
1834,0,3,14
1835,0,1,27
1836,0,3,24
1837,0,3,13
1838,0,1,27
1839,0,1,24
1840,0,2,27
1841,0,1,32
1842,0,3,14
1843,0,1,52
1844,0,2,49
1845,0,1,38
1846,0,3,24
1847,0,3,16
1848,0,2,52
1849,0,3,16
1850,0,3,8
1851,0,3,34
1852,0,1,11
1853,0,1,22
1854,0,2,31
1855,0,1,7
1856,0,1,24
1857,0,3,51
1858,0,0,23
1859,0,1,24
1860,0,3,24
1861,0,1,7
1862,0,1,22
1863,0,0,27
1864,0,2,34
1865,0,3,51
1866,0,3,16
1867,0,3,51
1868,0,3,45
1869,0,1,19
1870,0,2,31
1871,0,1,28
1872,0,1,38
1873,0,3,51
1874,0,3,52
1875,0,3,16
1876,0,3,21
1877,0,1,10
1878,0,1,46
1879,0,3,16
1880,0,1,29
1881,0,3,51
1882,0,3,21
1883,0,3,14
1884,0,3,45
1885,0,3,24
1886,0,1,24
1887,0,2,38
1888,0,3,24
1889,0,1,38
1890,0,3,13
1891,0,1,24
1892,0,3,52
1893,0,3,27
1894,0,3,34
1895,0,3,45
1896,0,2,27
1897,0,3,45
1898,0,3,51
1899,0,3,48
1900,0,3,27
1901,0,3,34
1902,0,3,27
1903,0,1,4
1904,0,3,45
1905,0,0,19
1906,0,3,16
1907,0,0,24
1908,0,1,27
1909,0,2,24
1910,0,0,15
1911,0,3,24
1912,0,1,43
1913,0,2,52
1914,0,3,52
1915,0,3,51
1916,0,3,52
1917,0,0,23
1918,0,2,31
1919,0,3,24
1920,0,1,27
1921,0,2,1
1922,0,3,51
1923,0,0,26
1924,0,3,45
1925,0,3,16
1926,0,3,51
1927,0,0,15
1928,0,3,16
1929,1,3,24
1930,0,3,27
1931,0,3,45
1932,0,1,24
1933,0,1,19
1934,0,1,24
1935,0,3,18
1936,0,0,47
1937,0,0,9
1938,0,3,24
1939,0,3,16
1940,0,3,34
1941,0,3,24
1942,0,3,24
1943,0,0,41
1944,0,1,10
1945,0,2,38
1946,0,0,44
1947,0,3,52
1948,0,1,38
1949,0,2,27
1950,0,2,52
1951,0,0,52
1952,0,3,24
1953,0,1,24
1954,0,0,11
1955,0,0,47
1956,0,3,50
1957,0,0,28
1958,0,3,45
1959,0,1,7
1960,0,3,52
1961,0,0,33
1962,0,0,16
1963,0,3,34
1964,0,3,24
1965,0,0,5
1966,0,3,24
1967,0,3,45
1968,0,3,52
1969,0,0,47
1970,0,3,51
1971,0,3,48
1972,0,0,19
1973,0,1,18
1974,0,3,45
1975,0,2,52
1976,0,3,34
1977,0,3,24
1978,0,1,24
1979,0,0,44
1980,0,0,41
1981,0,3,14
1982,0,1,24
1983,0,3,14
1984,0,3,51
1985,0,3,16
1986,0,3,34
1987,0,3,45
1988,0,0,38
1989,0,1,25
1990,0,0,24
1991,0,3,25
1992,0,1,52
1993,0,1,36
1994,0,3,51
1995,0,3,14
1996,0,3,51
1997,0,3,34
1998,0,3,34
1999,0,0,52
2000,0,3,52
2001,0,3,34
2002,0,3,51
2003,0,3,27
2004,0,3,51
2005,0,1,22
2006,0,0,36
2007,0,3,45
2008,0,2,31
2009,0,3,43
2010,0,2,27
2011,0,3,24
2012,0,3,52
2013,0,0,52
2014,0,3,24
2015,0,3,51
2016,0,0,38
2017,0,3,52
2018,0,3,14
2019,0,0,50
2020,0,3,24
2021,0,1,35
2022,0,0,24
2023,0,0,20
2024,0,0,34
2025,0,0,44
2026,0,3,45
2027,0,3,14
2028,0,3,51
2029,0,3,51
2030,0,2,47
2031,0,3,52
2032,0,3,16
2033,0,3,51
2034,0,2,52
2035,0,2,35
2036,0,2,35
2037,0,3,51
2038,0,3,16
2039,0,3,52
2040,0,3,51
2041,0,3,24
2042,0,0,38
2043,0,0,19
2044,0,0,11
2045,0,3,16
2046,0,2,51
2047,0,1,45
2048,0,3,45
2049,0,2,11
2050,0,3,13
2051,0,2,34
2052,0,1,38
2053,0,3,24
2054,0,0,3
2055,0,0,45
2056,0,3,16
2057,0,1,26
2058,0,0,15
2059,0,2,38
2060,0,3,43
2061,0,3,45
2062,0,3,45
2063,0,3,34
2064,0,2,38
2065,0,1,21
2066,0,3,24
2067,0,0,38
2068,0,2,24
2069,0,0,32
2070,1,3,45
2071,0,3,51
2072,0,3,38
2073,0,0,20
2074,0,3,13
2075,0,3,24
2076,0,0,11
2077,0,0,42
2078,0,3,13
2079,0,2,33
2080,0,2,47
2081,0,3,45
2082,0,3,24
2083,0,3,16
2084,0,0,29
2085,0,0,27
2086,0,3,52
2087,0,1,27
2088,0,2,34
2089,0,3,51
2090,0,0,38
2091,0,3,24
2092,0,3,19
2093,0,3,34
2094,0,3,13
2095,0,3,24
2096,0,3,14
2097,0,1,7
2098,0,3,51
2099,0,3,26
2100,0,3,45
2101,0,2,38
2102,0,3,51
2103,0,0,7
2104,0,1,10
2105,0,1,24
2106,0,1,13
2107,0,3,16
2108,0,3,48
2109,0,3,51
2110,0,3,51
2111,0,3,52
2112,0,3,13
2113,0,1,36
2114,0,3,51
2115,0,3,51
2116,0,3,51
2117,0,1,47
2118,0,3,45
2119,0,3,51
2120,0,3,24
2121,0,0,26
2122,0,3,51
2123,0,3,51
2124,0,3,45
2125,0,0,41
2126,0,1,49
2127,0,1,45
2128,0,2,24
2129,0,0,4
2130,0,3,45
2131,0,1,24
2132,0,3,52
2133,0,3,45
2134,1,3,50
2135,0,3,34
2136,0,0,39
2137,0,2,34
2138,0,0,38
2139,0,0,33
2140,0,3,22
2141,0,3,51
2142,0,3,34
2143,0,2,31
2144,0,3,14
2145,0,1,38
2146,0,2,24
2147,0,3,27
2148,0,1,45
2149,0,3,13
2150,0,1,38
2151,0,0,14
2152,0,1,8
2153,0,3,24
2154,0,3,24
2155,0,3,45
2156,0,3,51
2157,0,0,9
2158,0,3,34
2159,0,0,24
2160,0,1,38
2161,0,3,45
2162,0,1,39
2163,0,2,1
2164,0,3,51
2165,1,3,34
2166,0,3,4
2167,0,3,45
2168,0,3,51
2169,0,1,10
2170,0,2,50
2171,0,0,20
2172,0,1,38
2173,0,3,24
2174,0,3,13
2175,0,3,27
2176,0,2,1
2177,0,3,51
2178,0,0,41
2179,0,2,24
2180,0,0,38
2181,0,3,51
2182,0,3,51
2183,0,3,52
2184,0,3,24
2185,0,3,52
2186,0,3,51
2187,0,0,4
2188,0,0,3
2189,0,0,23
2190,0,3,13
2191,0,3,52
2192,0,3,34
2193,0,1,13
2194,0,2,38
2195,0,1,24
2196,0,0,24
2197,0,1,13
2198,0,0,22
2199,0,2,38
2200,0,2,47
2201,0,3,24
2202,0,3,24
2203,0,0,31
2204,0,3,51
2205,0,3,51
2206,0,3,27
2207,0,1,18
2208,0,0,3
2209,0,2,38
2210,0,0,9
2211,0,1,25
2212,0,3,24
2213,0,3,24
2214,0,2,24
2215,0,3,7
2216,0,3,51
2217,0,3,51
2218,0,3,51
2219,0,1,21
2220,0,3,52
2221,0,3,34
2222,0,3,24
2223,0,1,4
2224,0,1,9
2225,0,3,45
2226,0,3,27
2227,0,3,14
2228,0,1,2
2229,0,3,51
2230,0,3,14
2231,0,3,51
2232,0,3,16
2233,0,3,24
2234,0,0,41
2235,0,3,24
2236,0,0,33
2237,0,3,14
2238,0,1,38
2239,0,3,24
2240,0,2,13
2241,0,3,16
2242,0,1,47
2243,0,0,38
2244,0,0,52
2245,0,0,3
2246,0,3,22
2247,0,3,34
2248,0,3,34
2249,0,3,24
2250,0,3,45
2251,0,0,27
2252,0,3,51
2253,0,3,16
2254,0,0,27
2255,0,3,51
2256,0,3,14
2257,0,2,24
2258,1,3,38
2259,0,3,13
2260,0,0,20
2261,0,0,38
2262,0,3,27
2263,0,3,16
2264,0,0,8
2265,0,0,38
2266,0,3,51
2267,0,2,24
2268,0,0,13
2269,0,3,24
2270,0,1,6
2271,0,0,38
2272,0,0,3
2273,0,3,14
2274,0,1,24
2275,0,2,52
2276,0,2,38
2277,0,3,24
2278,0,3,26
2279,0,1,19
2280,0,0,7
2281,0,2,45
2282,0,1,24
2283,0,3,16
2284,0,1,24
2285,0,2,14
2286,0,3,51
2287,0,1,38
2288,0,1,38
2289,0,2,52
2290,0,3,45
2291,0,2,52
2292,0,0,30
2293,0,1,22
2294,0,3,45
2295,0,2,38
2296,0,3,18
2297,0,3,14
2298,0,0,25
2299,0,0,26
2300,0,0,26
2301,0,3,34
2302,0,3,24
2303,0,3,24
2304,0,0,31
2305,0,3,24
2306,0,3,52
2307,0,1,47
2308,0,0,20
2309,0,3,14
2310,0,1,25
2311,0,1,24
2312,0,3,14
2313,0,3,34
2314,1,0,17
2315,0,0,39
2316,0,1,41
2317,0,2,50
2318,0,3,3
2319,0,0,23
2320,0,2,52
2321,0,0,24
2322,0,3,24
2323,0,1,9
2324,0,3,50
2325,0,1,19
2326,0,1,39
2327,0,0,20
2328,0,0,48
2329,0,3,48
2330,0,0,4
2331,0,1,52
2332,0,3,24
2333,0,1,38
2334,0,1,19
2335,0,3,51
2336,0,3,24
2337,0,3,16
2338,0,3,27
2339,0,3,34
2340,0,2,24
2341,0,3,16
2342,0,3,45
2343,0,3,51
2344,0,1,31
2345,0,1,1
2346,0,1,1
2347,0,0,45
2348,0,3,16
2349,0,3,24
2350,0,1,24
2351,0,3,34
2352,0,3,51
2353,0,3,16
2354,0,0,47
2355,0,1,7
2356,0,1,10
2357,0,0,44
2358,0,3,34
2359,0,1,24
2360,0,1,38
2361,0,0,9
2362,0,3,51
2363,0,1,21
2364,0,2,13
2365,0,3,45
2366,0,3,16
2367,0,0,3
2368,0,1,20
2369,0,2,24
2370,0,1,22
2371,0,3,51
2372,0,1,9
2373,0,3,24
2374,0,0,45
2375,0,0,9
2376,0,3,24
2377,0,3,24
2378,0,3,51
2379,0,3,51
2380,0,3,51
2381,0,1,24
2382,0,1,24
2383,0,0,10
2384,0,3,51
2385,0,0,38
2386,0,2,24
2387,0,2,51
2388,0,3,24
2389,0,0,24
2390,0,2,38
2391,0,1,22
2392,0,3,52
2393,0,3,51
2394,0,3,24
2395,0,3,51
2396,0,1,17
2397,0,1,27
2398,0,0,15
2399,0,1,24
2400,0,3,52
2401,0,3,51
2402,0,3,13
2403,0,1,38
2404,0,3,34
2405,0,3,16
2406,0,3,45
2407,0,3,14
2408,0,1,33
2409,1,2,31
2410,0,0,11
2411,0,1,38
2412,0,3,51
2413,0,3,45
2414,0,0,24
2415,0,0,30
2416,0,3,45
2417,0,2,25
2418,0,0,35
2419,0,3,51
2420,0,3,51
2421,0,3,14
2422,0,2,47
2423,0,3,14
2424,0,2,24
2425,0,1,50
2426,0,3,14
2427,0,1,30
2428,0,1,24
2429,0,2,13
2430,0,3,13
2431,0,3,24
2432,0,3,24
2433,0,3,24
2434,0,1,45
2435,0,3,24
2436,0,3,24
2437,0,3,34
2438,0,3,45
2439,0,3,45
2440,0,3,24
2442,0,3,16
2443,0,0,8
2444,0,1,51
2445,0,0,45
2446,0,1,14
2447,0,3,24
2448,0,3,16
2449,0,3,25
2450,0,1,24
2451,0,2,24
2452,0,3,5
2453,0,3,51
2454,0,3,24
2455,0,3,16
2456,0,1,14
2457,0,2,24
2458,0,2,35
2459,0,3,19
2460,0,2,13
2461,0,3,51
2462,0,1,33
2463,0,1,13
2464,0,2,24
2465,0,1,46
2466,0,3,45
2467,0,3,34
2468,0,3,51
2469,0,1,8
2470,0,3,24
2471,0,3,45
2472,0,2,50
2473,0,0,47
2474,0,0,38
2475,0,1,19
2476,0,3,34
2477,0,0,26
2478,0,0,32
2479,0,3,24
2480,0,3,25
2481,0,2,52
2482,0,0,33
2483,0,1,11
2484,1,3,24
2485,0,3,45
2486,0,1,50
2487,0,3,24
2488,0,0,24
2489,0,2,50
2490,0,0,52
2491,0,2,50
2492,0,2,47
2493,0,0,35
2494,0,3,24
2495,0,3,45
2496,0,3,16
2497,0,2,27
2498,0,1,35
2499,0,2,52
2500,0,3,45
2501,0,2,51
2502,0,3,52
2503,0,1,2
2504,0,0,41
2505,0,1,8
2506,0,1,11
2507,0,2,46
2508,0,3,45
2509,0,2,24
2510,0,2,35
2511,0,3,38
2512,0,2,38
2513,0,1,45
2514,0,3,16
2515,0,2,52
2516,0,3,16
2517,0,0,31
2518,0,3,34
2519,0,1,7
2520,0,3,34
2521,0,3,13
2522,0,3,45
2523,0,1,31
2524,0,1,21
2525,0,3,24
2526,0,0,24
2527,0,1,24
2528,0,0,19
2529,0,3,45
2530,0,3,14
2531,0,3,51
2532,0,3,24
2533,0,3,13
2534,0,0,38
2535,0,1,11
2536,0,0,19
2537,0,2,27
2538,0,3,27
2539,0,1,24
2540,0,0,19
2541,0,2,1
2542,0,0,49
2543,0,1,38
2544,0,3,16
2545,0,3,52
2546,0,3,24
2547,0,3,24
2548,0,3,51
2549,0,1,24
2550,0,3,51
2551,0,0,22
2552,0,0,52
2553,0,3,5
2554,0,0,28
2555,0,3,51
2556,0,3,45
2557,0,3,24
2558,0,3,51
2559,0,3,27
2560,0,2,51
2561,0,0,9
2562,0,1,19
2563,0,3,45
2564,0,3,51
2565,0,3,24
2566,0,3,51
2567,0,3,14
2568,0,3,34
2569,0,3,24
2570,0,1,24
2571,0,3,51
2572,0,2,52
2573,0,2,38
2574,0,3,16
2575,0,3,52
2576,0,2,38
2577,0,1,6
2578,0,3,51
2579,0,0,32
2580,0,1,16
2581,0,3,52
2582,0,1,21
2583,0,3,13
2584,0,3,52
2585,0,3,45
2586,0,3,45
2587,0,3,24
2588,0,2,24
2589,0,1,49
2590,0,2,52
2591,0,3,52
2592,0,0,5
2593,0,2,38
2594,0,2,13
2595,0,1,27
2596,0,2,38
2597,0,0,39
2598,0,1,24
2599,0,1,31
2600,0,1,22
2601,0,3,24
2602,0,3,24
2603,0,3,34
2604,0,3,24
2605,0,2,13
2606,0,3,24
2607,0,3,14
2608,0,3,51
2609,0,2,27
2610,0,3,34
2611,0,0,20
2612,0,1,25
2613,0,3,20
2614,0,1,27
2615,0,2,38
2616,0,1,31
2617,0,3,51
2618,0,3,52
2619,0,3,45
2620,0,3,24
2621,0,0,30
2622,0,3,45
2623,0,3,16
2624,0,1,31
2625,0,3,51
2626,0,2,13
2627,0,3,24
2628,0,2,21
2629,0,1,33
2630,0,0,12
2631,0,1,42
2632,0,3,16
2633,0,2,13
2634,0,3,34
2635,0,3,51
2636,0,1,27
2637,0,2,1
2638,0,1,52
2639,0,0,38
2640,0,2,38
2641,0,0,41
2642,0,0,38
2643,0,3,13
2644,0,1,1
2645,0,2,52
2646,0,3,24
2647,0,2,52
2648,0,2,1
2649,0,3,45
2650,0,1,22
2651,0,3,24
2652,0,3,52
2653,0,2,52
2654,0,0,24
2655,0,3,51
2656,0,3,52
2657,0,1,31
2658,0,3,34
2659,0,3,45
2660,0,3,24
2661,0,1,47
2662,0,2,50
2663,0,2,52
2664,0,0,38
2665,0,2,52
2666,0,0,30
2667,0,1,31
2668,0,3,34
2669,0,3,34
2670,0,0,46
2671,0,3,45
2672,0,1,27
2673,0,0,12
2674,0,3,45
2675,0,2,52
2676,0,3,27
2677,0,3,34
2678,0,3,45
2679,0,3,51
2680,0,3,27
2681,0,2,52
2682,0,3,14
2683,0,3,45
2684,0,0,27
2685,0,3,52
2686,0,2,38
2687,0,3,24
2688,0,3,45
2689,0,0,43
2690,0,0,44
2691,0,3,51
2692,0,3,45
2693,0,1,24
2694,0,3,51
2695,0,2,22
2696,0,3,51
2697,0,3,14
2698,0,0,51
2699,0,3,45
2700,0,0,21
2701,0,3,34
2702,0,2,52
2703,0,0,24
2704,0,2,45
2705,0,2,34
2706,0,0,38
2707,0,2,24
2708,0,1,24
2709,0,0,44
2710,0,3,34
2711,0,3,34
2712,0,3,51
2713,0,3,34
2714,0,3,45
2715,0,1,7
2716,0,0,22
2717,0,3,14
2718,0,3,34
2719,0,1,43
2720,0,2,38
2721,0,3,24
2722,0,3,45
2723,0,2,38
2724,0,3,52
2725,0,3,34
2726,0,3,34
2727,0,1,24
2728,0,0,52
2729,0,3,24
2730,0,2,1
2731,0,3,27
2732,0,3,16
2733,0,1,49
2734,0,3,51
2735,0,2,24
2736,0,3,45
2737,0,3,13
2738,0,3,9
2739,0,1,19
2740,0,0,47
2741,0,0,22
2742,0,0,52
2743,0,0,41
2744,0,0,19
2745,0,3,52
2746,0,3,24
2747,1,3,27
2748,0,1,41
2749,0,0,51
2750,0,3,16
2751,0,3,27
2752,0,2,34
2753,0,2,50
2754,0,3,51
2755,0,1,5
2756,0,3,45
2757,0,1,24
2758,0,1,38
2759,0,3,27
2760,0,3,52
2761,0,1,18
2762,0,0,17
2763,0,0,27
2764,0,1,24
2765,0,1,15
2766,0,0,38
2767,0,0,33
2768,0,1,47
2769,0,3,52
2770,0,2,13
2771,0,0,38
2772,0,3,16
2773,0,3,51
2774,0,3,16
2775,0,1,27
2776,0,0,24
2777,0,3,51
2778,0,2,47
2779,0,0,32
2780,0,3,34
2781,0,3,34
2782,0,3,51
2783,0,1,30
2784,0,1,32
2785,0,3,24
2786,0,1,39
2787,0,1,7
2788,0,1,24
2789,0,0,39
2790,0,0,4
2791,0,3,34
2792,0,0,45
2793,0,0,38
2794,0,2,31
2795,0,1,8
2796,0,3,24
2797,0,2,38
2798,0,3,14
2799,0,2,45
2800,0,0,32
2801,0,2,31
2802,0,1,31
2803,0,3,9
2804,0,3,45
2805,0,2,34
2806,0,1,13
2807,0,3,43
2808,0,3,51
2809,0,3,13
2810,0,3,16
2811,0,0,38
2812,0,3,51
2813,0,3,13
2814,0,3,45
2815,0,0,38
2816,0,1,10
2817,0,3,45
2818,0,0,7
2819,0,1,8
2820,0,3,45
2821,0,0,38
2822,0,3,45
2823,0,3,1
2824,0,2,27
2825,0,3,27
2826,0,3,45
2827,0,3,51
2828,0,3,52
2829,0,0,27
2830,0,2,31
2831,0,3,13
2832,0,3,51
2833,0,0,3
2834,0,1,13
2835,0,3,52
2836,0,1,24
2837,0,3,45
2838,0,3,34
2839,0,1,24
2840,0,1,20
2841,0,3,27
2842,0,0,52
2843,0,3,14
2844,0,3,51
2845,0,0,12
2847,0,0,47
2848,0,1,38
2849,0,3,24
2850,0,3,7
2851,0,1,24
2852,0,3,51
2853,0,3,51
2854,0,0,39
2855,0,3,16
2856,0,1,24
2857,0,3,51
2858,0,3,34
2859,0,0,11
2860,0,1,24
2861,0,3,45
2862,0,3,24
2863,0,0,14
2864,0,3,8
2865,0,0,48
2866,0,3,14
2867,0,2,52
2868,0,3,51
2869,0,1,22
2870,0,1,8
2871,0,3,34
2872,0,1,49
2873,0,1,24
2874,0,0,38
2875,0,3,51
2876,0,0,41
2877,0,1,31
2878,0,2,52
2879,0,0,7
2880,0,3,45
2881,0,0,24
2882,0,2,38
2883,0,3,24
2884,0,0,24
2885,0,2,20
2886,0,3,16
2887,0,3,24
2888,0,0,20
2889,0,1,21
2890,0,0,45
2891,0,1,45
2892,0,3,52
2893,0,2,47
2894,0,2,1
2895,0,1,46
2896,0,3,16
2897,0,0,20
2898,0,0,24
2899,0,0,27
2900,0,0,19
2901,0,3,51
2902,0,0,23
2903,0,2,38
2904,0,1,10
2905,0,2,47
2906,0,3,52
2907,0,2,39
2908,0,0,43
2909,0,3,51
2910,0,1,12
2911,0,3,45
2912,0,1,12
2913,0,3,16
2914,0,2,31
2915,0,1,33
2916,0,0,11
2917,0,3,52
2918,0,0,17
2919,0,3,16
2920,0,0,17
2921,0,0,14
2922,0,3,27
2923,0,1,44
2924,0,0,41
2925,0,1,24
2926,0,3,27
2927,0,3,24
2928,0,3,24
2929,0,3,38
2930,0,3,52
2931,0,0,10
2932,0,1,38
2933,0,3,13
2934,0,2,50
2935,0,2,31
2936,0,0,47
2937,0,3,16
2938,0,2,52
2939,0,3,51
2940,0,1,51
2941,0,3,38
2942,0,3,51
2943,0,3,51
2944,0,3,14
2945,0,1,25
2946,0,3,51
2947,0,3,24
2948,0,3,14
2949,0,3,34
2950,0,1,5
2951,0,0,32
2952,0,1,19
2953,0,3,51
2954,0,3,24
2955,0,1,11
2956,0,3,51
2957,0,3,34
2958,0,2,24
2959,0,0,38
2960,0,3,27
2961,0,3,45
2962,0,1,45
2963,0,1,24
2964,0,0,24
2965,0,1,38
2966,0,3,51
2967,0,1,24
2968,0,3,24
2969,0,0,20
2970,0,0,45
2971,0,3,24
2972,0,0,39
2973,1,1,35
2974,0,1,8
2975,0,3,27
2976,0,3,51
2977,0,3,52
2978,0,3,51
2979,0,3,4
2980,0,1,8
2981,0,0,41
2982,0,2,34
2983,0,0,41
2984,0,3,24
2985,0,1,19
2986,0,1,14
2987,0,1,4
2988,0,3,13
2989,0,3,45
2990,0,3,13
2991,0,2,35
2992,0,3,16
2993,0,3,40
2994,0,0,8
2995,0,1,24
2996,0,0,24
2997,0,0,12
2998,0,3,45
2999,0,0,21
3000,0,3,34
3001,0,2,1
3002,0,3,52
3003,0,3,24
3004,0,1,19
3005,0,2,24
3006,0,1,27
3007,0,3,27
3008,0,0,17
3009,0,3,51
3010,0,3,51
3011,0,3,16
3012,0,3,16
3013,0,0,22
3014,0,1,24
3015,0,0,24
3016,0,2,35
3017,0,2,50
3018,0,3,34
3019,0,3,48
3020,0,1,7
3021,0,2,27
3022,0,3,13
3023,0,0,7
3024,0,3,34
3025,0,1,10
3026,0,3,34
3027,0,0,19
3028,0,3,51
3029,0,3,16
3030,0,3,51
3031,0,3,45
3032,0,2,38
3033,0,0,9
3034,0,3,45
3035,0,3,34
3036,0,3,51
3037,0,3,14
3038,0,0,38
3039,0,0,12
3040,0,1,45
3041,0,2,51
3042,0,1,31
3043,0,1,24
3044,0,2,34
3045,0,2,24
3046,0,1,24
3047,0,0,52
3048,0,2,24
3049,0,3,14
3050,0,1,10
3051,0,1,1
3052,0,0,38
3053,0,0,22
3054,0,0,28
3055,0,0,38
3056,0,0,26
3057,0,1,27
3058,0,1,16
3059,0,1,31
3060,0,0,38
3061,0,0,26
3062,0,3,24
3063,0,0,31
3064,0,2,31
3065,0,2,14
3066,0,3,51
3067,0,2,34
3068,0,2,50
3069,0,0,9
3070,0,1,2
3071,0,3,14
3072,0,1,24
3073,0,3,13
3074,0,3,24
3075,0,2,13
3076,0,3,27
3077,0,2,24
3078,0,0,8
3079,0,1,13
3080,0,3,16
3081,0,0,38
3082,0,1,46
3083,0,1,5
3084,0,0,11
3085,0,1,32
3086,0,2,45
3087,0,3,52
3088,0,3,34
3089,0,3,27
3090,0,3,24
3091,0,0,38
3092,0,1,49
3093,0,1,11
3094,0,3,14
3095,0,0,24
3096,0,2,50
3097,0,3,34
3098,0,1,42
3099,0,3,51
3100,0,3,13
3101,0,3,34
3102,0,3,45
3103,0,3,16
3104,0,0,23
3105,0,3,34
3106,0,3,24
3107,0,3,24
3108,0,2,34
3109,0,3,27
3110,0,1,24
3111,0,3,16
3112,0,1,33
3113,0,2,45
3114,0,1,38
3115,0,2,38
3116,0,2,52
3117,0,0,33
3118,1,3,51
3119,0,3,27
3120,0,2,50
3121,0,2,39
3122,0,1,24
3123,0,3,34
3124,0,0,48
3125,0,3,52
3126,0,3,13
3127,0,3,34
3128,0,0,27
3129,0,3,34
3130,0,1,19
3131,0,3,14
3132,0,1,26
3133,0,3,34
3134,0,3,24
3135,0,0,34
3136,0,3,51
3137,0,2,13
3138,0,3,52
3139,0,3,34
3140,0,2,45
3141,0,3,13
3142,0,1,8
3143,0,0,26
3144,0,3,52
3145,0,1,24
3146,0,1,50
3147,0,1,11
3148,0,0,48
3149,0,3,16
3150,0,3,34
3151,0,3,51
3152,0,3,52
3153,0,2,39
3154,0,3,14
3155,0,1,22
3156,0,2,8
3157,0,2,13
3158,0,3,34
3159,0,3,45
3160,0,3,45
3161,0,3,24
3162,0,3,45
3163,0,1,9
3164,0,3,16
3165,0,1,24
3166,0,3,34
3167,0,3,14
3168,0,0,24
3169,0,3,13
3170,0,1,47
3171,0,2,14
3172,0,3,52
3173,0,3,51
3174,0,0,48
3175,0,0,14
3176,0,3,45
3177,0,3,51
3178,0,0,24
3179,0,0,27
3180,0,1,11
3181,0,1,43
3182,0,0,5
3183,0,3,16
3184,0,3,34
3185,0,3,34
3186,0,3,16
3187,0,3,52
3188,0,3,45
3189,0,2,45
3190,0,1,7
3191,0,3,52
3192,0,1,8
3193,0,0,9
3194,0,1,38
3195,0,3,51
3196,0,3,9
3197,0,3,16
3198,0,0,10
3199,0,1,38
3200,0,3,45
3201,0,1,27
3202,0,0,47
3203,0,3,34
3204,0,0,44
3205,0,3,14
3206,0,3,45
3207,0,1,35
3208,0,2,27
3209,0,3,51
3210,0,3,51
3211,0,2,50
3212,0,1,19
3213,0,3,45
3214,0,3,16
3215,0,3,14
3216,0,3,27
3217,0,2,31
3218,0,3,27
3219,0,0,52
3220,0,2,52
